tweet-sno-0	0	vclaim-sno-hero-wombats-australia-fires	1
tweet-sno-1	0	vclaim-sno-ilhan-omar-treason-advice-iran	1
tweet-sno-2	0	vclaim-sno-us-army-sending-texts-on-draft	1
tweet-sno-3	0	vclaim-sno-us-army-sending-texts-on-draft	1
tweet-sno-4	0	vclaim-sno-video-of-drone-strike-soleimani	1
tweet-sno-5	0	vclaim-sno-obama-shaking-hands-rouhani	1
tweet-sno-6	0	vclaim-sno-wedding-rings-holocaust-victims	1
tweet-sno-7	0	vclaim-sno-iran-trump-bounty	1
tweet-sno-8	0	vclaim-sno-is-minecraft-shutting-down	1
tweet-sno-9	0	vclaim-sno-is-minecraft-shutting-down	1
tweet-sno-10	0	vclaim-sno-minecraft-for-mein-kampf-mixup	1
tweet-sno-11	0	vclaim-sno-trump-cut-from-home-alone-2	1
tweet-sno-12	0	vclaim-sno-bloomberg-campaign-prisoners	1
tweet-sno-13	0	vclaim-sno-nazi-flag-menorah-hanukkah	1
tweet-sno-14	0	vclaim-sno-graham-impeachment-obstruction	1
tweet-sno-15	0	vclaim-sno-us-wakanda-trading-partner	1
tweet-sno-16	0	vclaim-sno-us-wakanda-trading-partner	1
tweet-sno-17	0	vclaim-sno-maga-students-video	1
tweet-sno-18	0	vclaim-sno-pnb-rock-killed-buying-prada	1
tweet-sno-19	0	vclaim-sno-leeds-hospital-floor-photo	1
tweet-sno-20	0	vclaim-sno-leeds-hospital-floor-photo	1
tweet-sno-21	0	vclaim-sno-stick-my-neck-out	1
tweet-sno-22	0	vclaim-sno-stephanie-grisham-dui	1
tweet-sno-23	0	vclaim-sno-keystone-pipeline-leak	1
tweet-sno-24	0	vclaim-sno-trump-threaten-whistleblower	1
tweet-sno-25	0	vclaim-sno-fox-news-guest-greta-thunberg	1
tweet-sno-26	0	vclaim-sno-border-wall-fence-trump-climb	1
tweet-sno-27	0	vclaim-sno-blackface-governors-vs-blacks	1
tweet-sno-28	0	vclaim-sno-trump-my-crimes-investigated	1
tweet-sno-29	0	vclaim-sno-buttigieg-chick-fil-a	1
tweet-sno-30	0	vclaim-sno-trump-campaign-photoshop-hat	1
tweet-sno-31	0	vclaim-sno-alabama-bless-incest-marriage	1
tweet-sno-32	0	vclaim-sno-bahamians-kicked-off-ferry	1
tweet-sno-33	0	vclaim-sno-cocaine-bricks-wash-up-dorian	1
tweet-sno-34	0	vclaim-sno-united-states-safest-country	1
tweet-sno-35	0	vclaim-sno-pence-rainbow-flags-iceland	1
tweet-sno-36	0	vclaim-sno-amusement-park-break-in-lawsuit	1
tweet-sno-37	0	vclaim-sno-odessa-shooting-orourke	1
tweet-sno-38	0	vclaim-sno-odessa-shooting-orourke	1
tweet-sno-39	0	vclaim-sno-president-trump-dorian-map-sharpie	1
tweet-sno-40	0	vclaim-sno-president-trump-dorian-map-sharpie	1
tweet-sno-41	0	vclaim-sno-hillary-clinton-dorian	1
tweet-sno-42	0	vclaim-sno-cnn-mislabel-alabama-map	1
tweet-sno-43	0	vclaim-sno-chelsea-clinton-satanism-respect	1
tweet-sno-44	0	vclaim-sno-overseas-us-troops-kids-citizens	1
tweet-sno-45	0	vclaim-sno-trumps-hotel-g7-settle-lawsuit	1
tweet-sno-46	0	vclaim-sno-epstein-island-bones	1
tweet-sno-47	0	vclaim-sno-joe-biden-college-debt	1
tweet-sno-48	0	vclaim-sno-olive-garden-trump-reelection	1
tweet-sno-49	0	vclaim-sno-trump-nuke-hurricanes	1
tweet-sno-50	0	vclaim-sno-psychiatrist-hitler-stalin-and-mao	1
tweet-sno-51	0	vclaim-sno-fox-guest-shooting-up-pot-gaffe	1
tweet-sno-52	0	vclaim-sno-trump-second-coming-king-israel	1
tweet-sno-53	0	vclaim-sno-trump-second-coming-king-israel	1
tweet-sno-54	0	vclaim-sno-trump-second-coming-king-israel	1
tweet-sno-55	0	vclaim-sno-simpsons-trump-buy-greenland	1
tweet-sno-56	0	vclaim-sno-amazon-rainforest-on-fire-2019	1
tweet-sno-57	0	vclaim-sno-president-trump-wedding	1
tweet-sno-58	0	vclaim-sno-cvs-trump-2020-campaign	1
tweet-sno-59	0	vclaim-sno-ellen-weintraub-trump-voter-fraud	1
tweet-sno-60	0	vclaim-sno-shell-trump-rally-pay	1
tweet-sno-61	0	vclaim-sno-maga-mean-easily-fooled-idiot	1
tweet-sno-62	0	vclaim-sno-dragon-over-baseball-stadium	1
tweet-sno-63	0	vclaim-sno-dragon-over-baseball-stadium	1
tweet-sno-64	0	vclaim-sno-orphan-thumbs-up	1
tweet-sno-65	0	vclaim-sno-bang-energy-trump-campaign	1
tweet-sno-66	0	vclaim-sno-brian-kilmeade-invasion	1
tweet-sno-67	0	vclaim-sno-trump-laugh-immigrants-shot	1
tweet-sno-68	0	vclaim-sno-trump-tweets-invaders-deleted	1
tweet-sno-69	0	vclaim-sno-democrats-in-italy	1
tweet-sno-70	0	vclaim-sno-democrats-in-italy	1
tweet-sno-71	0	vclaim-sno-seesaws-at-us-mexico-border	1
tweet-sno-72	0	vclaim-sno-bernie-sanders-baltimore	1
tweet-sno-73	0	vclaim-sno-jim-jordan-911-tweet	1
tweet-sno-74	0	vclaim-sno-jim-jordan-911-tweet	1
tweet-sno-75	0	vclaim-sno-ilhan-omar-white-men-fear	1
tweet-sno-76	0	vclaim-sno-mueller-report-no-obstruction	1
tweet-sno-77	0	vclaim-sno-trump-speech-presidential-seal	1
tweet-sno-78	0	vclaim-sno-werner-herzog-germany-quote	1
tweet-sno-79	0	vclaim-sno-zuckerberg-facebook-ireland-ads	1
tweet-sno-80	0	vclaim-sno-ilhan-omar-and-aoc-polling	1
tweet-sno-81	0	vclaim-sno-bill-clinton-with-jeffrey-epstein	1
tweet-sno-82	0	vclaim-sno-priest-pushed-off-brazil-stage	1
tweet-sno-83	0	vclaim-sno-perfume-car-fire-ac	1
tweet-sno-84	0	vclaim-sno-india-theme-park-ride-collapses	1
tweet-sno-85	0	vclaim-sno-elderly-pair-homeless-california	1
tweet-sno-86	0	vclaim-sno-plane-fuel-tanker	1
tweet-sno-87	0	vclaim-sno-frederica-wilson-online-congress	1
tweet-sno-88	0	vclaim-sno-jfk-inaugural-parade-tanks	1
tweet-sno-89	0	vclaim-sno-rapinoe-flag-stomp	1
tweet-sno-90	0	vclaim-sno-skinhead-cop-tattoo-jewish	1
tweet-sno-91	0	vclaim-sno-trump-revolutionary-war-airports	1
tweet-sno-92	0	vclaim-sno-trump-revolutionary-war-airports	1
tweet-sno-93	0	vclaim-sno-milkshakes-thrown-in-portland	1
tweet-sno-94	0	vclaim-sno-elderly-man-beaten-in-portland	1
tweet-sno-95	0	vclaim-sno-elderly-man-beaten-in-portland	1
tweet-sno-96	0	vclaim-sno-trump-iran-tweets-obama	1
tweet-sno-97	0	vclaim-sno-trump-iran-tweets-obama	1
tweet-sno-98	0	vclaim-sno-trump-iran-tweets-obama	1
tweet-sno-99	0	vclaim-sno-trump-iran-tweets-obama	1
tweet-sno-100	0	vclaim-sno-trump-iran-tweets-obama	1
tweet-sno-101	0	vclaim-sno-biden-kkk-klan-wizard	1
tweet-sno-102	0	vclaim-sno-aoc-empty-parking-lot	1
tweet-sno-103	0	vclaim-sno-donald-trump-30-men-maternity-care	1
tweet-sno-104	0	vclaim-sno-man-wakes-up-3-day-coma	1
tweet-sno-105	0	vclaim-sno-man-wakes-up-3-day-coma	1
tweet-sno-106	0	vclaim-sno-huge-ammonite	1
tweet-sno-107	0	vclaim-sno-trump-supporters-leave-trash	1
tweet-sno-108	0	vclaim-sno-trump-cleanest-air-world	1
tweet-sno-109	0	vclaim-sno-alabama-mayor-mark-chambers	1
tweet-sno-110	0	vclaim-sno-video-trump-supporters	1
tweet-sno-111	0	vclaim-sno-einstein-sound-and-light-waves	1
tweet-sno-112	0	vclaim-sno-imperial-march-uk-trump	1
tweet-sno-113	0	vclaim-sno-lincoln-destroyed-from-outside	1
tweet-sno-114	0	vclaim-sno-roosevelt-answer-to-terrorism	1
tweet-sno-115	0	vclaim-sno-uss-mccain-trump	1
tweet-sno-116	0	vclaim-sno-trump-quote-kim-jong-un-biden	1
tweet-sno-117	0	vclaim-sno-trump-quote-kim-jong-un-biden	1
tweet-sno-118	0	vclaim-sno-trump-quote-kim-jong-un-biden	1
tweet-sno-119	0	vclaim-sno-obama-foreign-contributions	1
tweet-sno-120	0	vclaim-sno-nancy-pelosi-slurring-speech	1
tweet-sno-121	0	vclaim-sno-1996-law-non-citizens-vote	1
tweet-sno-122	0	vclaim-sno-georgia-abortion-law	1
tweet-sno-123	0	vclaim-sno-georgia-abortion-law	1
tweet-sno-124	0	vclaim-sno-joe-biden-put-yall-back-in-chains	1
tweet-sno-125	0	vclaim-sno-joe-biden-put-yall-back-in-chains	1
tweet-sno-126	0	vclaim-sno-jefferson-government-corrupt-liars	1
tweet-sno-127	0	vclaim-sno-omar-if-israel-is-so-innocent	1
tweet-sno-128	0	vclaim-sno-omar-if-israel-is-so-innocent	1
tweet-sno-129	0	vclaim-sno-omar-if-israel-is-so-innocent	1
tweet-sno-130	0	vclaim-sno-joe-biden-no-empathy	1
tweet-sno-131	0	vclaim-sno-sanders-christianity-muslim-view	1
tweet-sno-132	0	vclaim-sno-sanders-christianity-muslim-view	1
tweet-sno-133	0	vclaim-sno-dems-border-security-hearing	1
tweet-sno-134	0	vclaim-sno-migrants-beach-invasion	1
tweet-sno-135	0	vclaim-sno-obama-endorses-grandson-terrorist	1
tweet-sno-136	0	vclaim-sno-obama-endorses-grandson-terrorist	1
tweet-sno-137	0	vclaim-sno-oak-trees-versailles-notre-dame	1
tweet-sno-138	0	vclaim-sno-oak-trees-versailles-notre-dame	1
tweet-sno-139	0	vclaim-sno-trump-admin-disability-recipients	1
tweet-sno-140	0	vclaim-sno-canadians-eating-while-driving	1
tweet-sno-141	0	vclaim-sno-malabar-giant-squirrel	1
tweet-sno-142	0	vclaim-sno-brunei-stoning-laws	1
tweet-sno-143	0	vclaim-sno-aoc-fdr-amendment	1
tweet-sno-144	0	vclaim-sno-el-paso-bridge-immigrants	1
tweet-sno-145	0	vclaim-sno-el-paso-bridge-immigrants	1
tweet-sno-146	0	vclaim-sno-betsy-devos-special-olympics	1
tweet-sno-147	0	vclaim-sno-germany-ambassador-grenell	1
tweet-sno-148	0	vclaim-sno-abortion-drown-flush	1
tweet-sno-149	0	vclaim-sno-abortion-drown-flush	1
tweet-sno-150	0	vclaim-sno-quran-nz-attack-photo	1
tweet-sno-151	0	vclaim-sno-louis-vuitton-sponsor-human-zoos	1
tweet-sno-152	0	vclaim-sno-patrick-moore-climate-doubter	1
tweet-sno-153	0	vclaim-sno-trump-toupee-video-fake	1
tweet-sno-154	0	vclaim-sno-trump-toupee-video-fake	1
tweet-sno-155	0	vclaim-sno-human-zoo-1958-worlds-fair	1
tweet-sno-156	0	vclaim-sno-dianne-feinstein-confederate-flag	1
tweet-sno-157	0	vclaim-sno-pp-abortion-harvest-brain	1
tweet-sno-158	0	vclaim-sno-rnc-office-clinton-evidence	1
tweet-sno-159	0	vclaim-sno-paul-georges-number-change	1
tweet-sno-160	0	vclaim-sno-texas-governor-tweet-rapist	1
tweet-sno-161	0	vclaim-sno-democrats-college-immigrants	1
tweet-sno-162	0	vclaim-sno-ilhan-omar-marry-brother	1
tweet-sno-163	0	vclaim-sno-jacob-walter-anderson	1
tweet-sno-164	0	vclaim-sno-jacob-walter-anderson	1
tweet-sno-165	0	vclaim-sno-donald-trump-jr-teachers	1
tweet-sno-166	0	vclaim-sno-donald-trump-jr-teachers	1
tweet-sno-167	0	vclaim-sno-league-of-nazi-socialist-women	1
tweet-sno-168	0	vclaim-sno-el-paso-border-barrier-crime	1
tweet-sno-169	0	vclaim-sno-trump-sotu-super-bowl	1
tweet-sno-170	0	vclaim-sno-california-newborn-named-emoji	1
tweet-sno-171	0	vclaim-sno-kamala-harris-homeless-mother	1
tweet-sno-172	0	vclaim-sno-15-homeless-dead-in-chicago	1
tweet-sno-173	0	vclaim-sno-bellsletstalk-fundraising	1
tweet-sno-174	0	vclaim-sno-ilhan-omar-isis	1
tweet-sno-175	0	vclaim-sno-ilhan-omar-isis	1
tweet-sno-176	0	vclaim-sno-ilhan-omar-isis	1
tweet-sno-177	0	vclaim-sno-roger-stone-richard-nixon	1
tweet-sno-178	0	vclaim-sno-texas-non-citizen-voters	1
tweet-sno-179	0	vclaim-sno-texas-non-citizen-voters	1
tweet-sno-180	0	vclaim-sno-gerald-sharon-david-illegal-immigrant-nevada	1
tweet-sno-181	0	vclaim-sno-lettuce-deaths-illegal-immigrants	1
tweet-sno-182	0	vclaim-sno-chuck-schumer-heidi-fleiss	1
tweet-sno-183	0	vclaim-sno-chuck-schumer-heidi-fleiss	1
tweet-sno-184	0	vclaim-sno-chuck-schumer-heidi-fleiss	1
tweet-sno-185	0	vclaim-sno-chuck-schumer-heidi-fleiss	1
tweet-sno-186	0	vclaim-sno-chuck-schumer-heidi-fleiss	1
tweet-sno-187	0	vclaim-sno-chuck-schumer-heidi-fleiss	1
tweet-sno-188	0	vclaim-sno-kamala-harris-eligibility	1
tweet-sno-189	0	vclaim-sno-delegation-afghanistan-familes	1
tweet-sno-190	0	vclaim-sno-san-antonio-border-wall	1
tweet-sno-191	0	vclaim-sno-trump-borderwall-phone-survey	1
tweet-sno-192	0	vclaim-sno-jim-mattis-pantyhose-gun-control	1
tweet-sno-193	0	vclaim-sno-wall-street-border-wall	1
tweet-sno-194	0	vclaim-sno-wall-street-border-wall	1
tweet-sno-195	0	vclaim-sno-roger-stone-nixon-tattoo	1
tweet-sno-196	0	vclaim-sno-adam-schiffs-sister-was-married-to-george-soros-son	1
tweet-sno-197	0	vclaim-sno-trump-fine-stealing-veterans	1
tweet-sno-198	0	vclaim-sno-adam-schiff-settle-claim	1
tweet-sno-199	0	vclaim-sno-450-pound-dog	1
tweet-sno-200	0	vclaim-sno-schiff-refuse-gop-talk	1
tweet-sno-201	0	vclaim-sno-facebook-open-phones-camera	1
tweet-sno-202	0	vclaim-sno-trump-steal-kids-cancer-charity	1
tweet-sno-203	0	vclaim-sno-sons-top-democrats-ukraine-clinton	1
tweet-sno-204	0	vclaim-sno-sons-top-democrats-ukraine-clinton	1
tweet-sno-205	0	vclaim-sno-nike-workers-pay-kaepernick	1
tweet-sno-206	0	vclaim-sno-koala-australian-bushfires	1
tweet-sno-207	0	vclaim-sno-nancy-pelosi-voters-decide	1
tweet-sno-208	0	vclaim-sno-trump-sharpie-notes	1
tweet-sno-209	0	vclaim-sno-fox-news-vindman-statement	1
tweet-sno-210	0	vclaim-sno-julia-roberts-harriet-tubman	1
tweet-sno-211	0	vclaim-sno-berkeley-instructor-rural-usa	1
tweet-sno-212	0	vclaim-sno-greta-mural-spray-paint	1
tweet-sno-213	0	vclaim-sno-trump-veteran-service-dog	1
tweet-sno-214	0	vclaim-sno-shrink-a-penny-in-a-microwave	1
tweet-sno-215	0	vclaim-sno-vindman-fired-nsc	1
tweet-sno-216	0	vclaim-sno-vindman-fired-nsc	1
tweet-sno-217	0	vclaim-sno-vindman-fired-nsc	1
tweet-sno-218	0	vclaim-sno-pagoda-flower-bloom-400-years	1
tweet-sno-219	0	vclaim-sno-tulsi-gabbard-impeachment-vote	1
tweet-sno-220	0	vclaim-sno-andrew-johnson-impeach-3-days	1
tweet-sno-221	0	vclaim-sno-democrats-medicare-tax-plan	1
tweet-sno-222	0	vclaim-sno-al-baghdadi-wapo-headline	1
tweet-sno-223	0	vclaim-sno-al-baghdadi-released-obama	1
tweet-sno-224	0	vclaim-sno-al-baghdadi-released-obama	1
tweet-sno-225	0	vclaim-sno-president-trump-booed-world-series	1
tweet-sno-226	0	vclaim-sno-president-trump-booed-world-series	1
tweet-sno-227	0	vclaim-sno-trump-situation-room-photo	1
tweet-sno-228	0	vclaim-sno-trump-obama-bin-laden	1
tweet-sno-229	0	vclaim-sno-dolly-parton-2-songs-one-day	1
tweet-sno-230	0	vclaim-sno-trump-border-wall-colorado	1
tweet-sno-231	0	vclaim-sno-trump-finger-gesture-astronaut	1
tweet-sno-232	0	vclaim-sno-joe-biden-mansion	1
tweet-sno-233	0	vclaim-sno-joe-biden-mansion	1
tweet-sno-234	0	vclaim-sno-elizabeth-warren-mollie-tibbetts	1
tweet-sno-235	0	vclaim-sno-pg-venus-symbol-removed	1
tweet-sno-236	0	vclaim-sno-soldiers-crying-about-trump	1
tweet-sno-237	0	vclaim-sno-278-years-golf	1
tweet-sno-238	0	vclaim-sno-trump-letter-to-erdogan-turkey	1
tweet-sno-239	0	vclaim-sno-trump-italy-mozzarella-president	1
tweet-sno-240	0	vclaim-sno-trump-italy-mozzarella-president	1
tweet-sno-241	0	vclaim-sno-trump-italy-mozzarella-president	1
tweet-sno-242	0	vclaim-sno-abc-video-syrian-war-footage	1
tweet-sno-243	0	vclaim-sno-russian-warship-us-navy	1
tweet-sno-244	0	vclaim-sno-google-define-parasite-capitalist	1
tweet-sno-245	0	vclaim-sno-trey-gowdy-trumps-legal-team	1
tweet-sno-246	0	vclaim-sno-300-children-found-frozen-alive	1
tweet-sno-247	0	vclaim-sno-ivanka-trump-voting-machines	1
tweet-sno-248	0	vclaim-sno-trump-tower-kurd-banner	1
tweet-sno-249	0	vclaim-sno-barnes-noble-trump-pig-children	1
tweet-sno-250	0	vclaim-sno-hong-kong-protesters-projectors	1
tweet-sno-251	0	vclaim-sno-obama-tweet-ukraine	1
tweet-sno-252	0	vclaim-sno-heroin-sweetarts	1
tweet-sno-253	0	vclaim-sno-president-finland-wh-video	1
tweet-sno-254	0	vclaim-sno-babies-climate-change-aoc	1
tweet-sno-255	0	vclaim-sno-monica-lewinsky-trump-tweet	1
tweet-sno-256	0	vclaim-sno-dems-immigrants-vets-health	1
tweet-sno-257	0	vclaim-sno-dems-immigrants-vets-health	1
tweet-sno-258	0	vclaim-sno-news-media-fetuses-found-story	1
tweet-sno-259	0	vclaim-sno-elizabeth-warren-sex-reassignment	1
tweet-sno-260	0	vclaim-sno-failed-impeachment-nullify-term	1
tweet-sno-261	0	vclaim-sno-whistleblowers-firsthand-knowledge	1
tweet-sno-262	0	vclaim-sno-motorcyclist-jump-train-track	1
tweet-sno-263	0	vclaim-sno-democrats-puerto-rico-shutdown	1
tweet-sno-264	0	vclaim-sno-democrats-puerto-rico-shutdown	1
tweet-sno-265	0	vclaim-sno-governor-of-georgia-kkk	1
tweet-sno-266	0	vclaim-sno-m1-m25-speed-cameras	1
tweet-sno-267	0	vclaim-sno-trump-fema-order-california-wildfires	1
tweet-sno-268	0	vclaim-sno-ronald-reagan-border-wall-idea	1
tweet-sno-269	0	vclaim-sno-schumer-pelosi-150-billion	1
tweet-sno-270	0	vclaim-sno-chuck-schumer-excessive-contributions	1
tweet-sno-271	0	vclaim-sno-chuck-schumer-excessive-contributions	1
tweet-sno-272	0	vclaim-sno-gender-neutral-birth-certificates	1
tweet-sno-273	0	vclaim-sno-bre-paytons-death-strange	1
tweet-sno-274	0	vclaim-sno-politicians-walls-around-homes	1
tweet-sno-275	0	vclaim-sno-new-jersey-gun-confiscation	1
tweet-sno-276	0	vclaim-sno-18-migrant-children-died-obama	1
tweet-sno-277	0	vclaim-sno-mummified-dinosaur	1
tweet-sno-278	0	vclaim-sno-katrina-pierson-mccain-tweet	1
tweet-sno-279	0	vclaim-sno-whales-in-jails	1
tweet-sno-280	0	vclaim-sno-khrushchev-doses-of-socialism	1
tweet-sno-281	0	vclaim-sno-khrushchev-doses-of-socialism	1
tweet-sno-282	0	vclaim-sno-trump-entities-criminal-probe	1
tweet-sno-283	0	vclaim-sno-blackbird-civil-rights	1
tweet-sno-284	0	vclaim-sno-aldi-free-food-homeless-christmas	1
tweet-sno-285	0	vclaim-sno-jfk-plot-in-this-country-to-enslave	1
tweet-sno-286	0	vclaim-sno-baguette-knives-paris-protests	1
tweet-sno-287	0	vclaim-sno-mexico-marine-torture-border-tahmooressi	1
tweet-sno-288	0	vclaim-sno-trump-farm-water-e-coli	1
tweet-sno-289	0	vclaim-sno-retired-general-trump-threat-national-security	1
tweet-sno-290	0	vclaim-sno-netflix-friends	1
tweet-sno-291	0	vclaim-sno-netflix-friends	1
tweet-sno-292	0	vclaim-sno-immigrants-numbers-arms	1
tweet-sno-293	0	vclaim-sno-eminems-daughter-rapping-video	1
tweet-sno-294	0	vclaim-sno-george-h-w-bush-obituary	1
tweet-sno-295	0	vclaim-sno-dick-van-dyke-trump-dictator	1
tweet-sno-296	0	vclaim-sno-tomi-lahren-tear-gas	1
tweet-sno-297	0	vclaim-sno-christmas-cards-for-maddox-hyde	1
tweet-sno-298	0	vclaim-sno-mom-tear-gas-photo	1
tweet-sno-299	0	vclaim-sno-mom-tear-gas-photo	1
tweet-sno-300	0	vclaim-sno-is-allisyn-nicole-still-missing	1
tweet-sno-301	0	vclaim-sno-is-allisyn-nicole-still-missing	1
tweet-sno-302	0	vclaim-sno-daniel-best-suicide-foul-play	1
tweet-sno-303	0	vclaim-sno-trump-osama-attack	1
tweet-sno-304	0	vclaim-sno-obama-block-fox-news-reporters	1
tweet-sno-305	0	vclaim-sno-obama-block-fox-news-reporters	1
tweet-sno-306	0	vclaim-sno-obama-block-fox-news-reporters	1
tweet-sno-307	0	vclaim-sno-broward-county-blank-ballots	1
tweet-sno-308	0	vclaim-sno-high-school-prom-nazi-salute	1
tweet-sno-309	0	vclaim-sno-high-school-prom-nazi-salute	1
tweet-sno-310	0	vclaim-sno-broward-county-fraud-voters-votes	1
tweet-sno-311	0	vclaim-sno-trump-financial-interests-saudi-arabia	1
tweet-sno-312	0	vclaim-sno-trump-financial-interests-saudi-arabia	1
tweet-sno-313	0	vclaim-sno-mcconnell-voting-photobomb	1
tweet-sno-314	0	vclaim-sno-mcconnell-voting-photobomb	1
tweet-sno-315	0	vclaim-sno-msnbc-disabled-veteran-voting	1
tweet-sno-316	0	vclaim-sno-stickers-pipe-bomber-van-changed	1
tweet-sno-317	0	vclaim-sno-stickers-pipe-bomber-van-changed	1
tweet-sno-318	0	vclaim-sno-trump-christ-billboard-st-louis	1
tweet-sno-319	0	vclaim-sno-can-pardoned-felons-vote	1
tweet-sno-320	0	vclaim-sno-barron-trump-benefit-birthright-citizenship	1
tweet-sno-321	0	vclaim-sno-homeless-go-back-to-africa-sign	1
tweet-sno-322	0	vclaim-sno-stacey-abrams-burned-georgia-flag	1
tweet-sno-323	0	vclaim-sno-north-carolina-voter-id	1
tweet-sno-324	0	vclaim-sno-ted-cruz-net-worth	1
tweet-sno-325	0	vclaim-sno-soros-caravan-refugees	1
tweet-sno-326	0	vclaim-sno-american-spelling-canceled	1
tweet-sno-327	0	vclaim-sno-kardashian-west-split	1
tweet-sno-328	0	vclaim-sno-kardashian-west-split	1
tweet-sno-329	0	vclaim-sno-school-shootings-christianity-texas-japan	1
tweet-sno-330	0	vclaim-sno-north-dakota-native-american-voters	1
tweet-sno-331	0	vclaim-sno-trump-warren-million-offer-dna	1
tweet-sno-332	0	vclaim-sno-draketown-swastika-nazis	1
tweet-sno-333	0	vclaim-sno-craigslist-ad-linestanders-trump-rally	1
tweet-sno-334	0	vclaim-sno-virginia-prisons-tampons	1
tweet-sno-335	0	vclaim-sno-trump-impeachment-dow-jones	1
tweet-sno-336	0	vclaim-sno-trump-impeachment-dow-jones	1
tweet-sno-337	0	vclaim-sno-susan-collins-husband-russia	1
tweet-sno-338	0	vclaim-sno-sheriff-nike-shirt-mugshots	1
tweet-sno-339	0	vclaim-sno-brett-kavanaugh-raped-immigrant-abortion	1
tweet-sno-340	0	vclaim-sno-nancy-pelosi-wrap-up-smear	1
tweet-sno-341	0	vclaim-sno-presidential-alerts-control-phones	1
tweet-sno-342	0	vclaim-sno-brett-kavanaugh-gofundme-page	1
tweet-sno-343	0	vclaim-sno-trump-violence-against-women-act	1
tweet-sno-344	0	vclaim-sno-paid-protesters-kavanaugh-hearings	1
tweet-sno-345	0	vclaim-sno-christine-blasey-ford-cia	1
tweet-sno-346	0	vclaim-sno-christine-blasey-ford-peter-strzok	1
tweet-sno-347	0	vclaim-sno-christine-blasey-ford-peter-strzok	1
tweet-sno-348	0	vclaim-sno-christine-blasey-ford-peter-strzok	1
tweet-sno-349	0	vclaim-sno-kavanaugh-accuser-soros-ties	1
tweet-sno-350	0	vclaim-sno-paul-gosars-siblings	1
tweet-sno-351	0	vclaim-sno-franklin-graham-attempted-rape	1
tweet-sno-352	0	vclaim-sno-ann-coulter-men-no-choice	1
tweet-sno-353	0	vclaim-sno-elephant-carrying-lion-cub	1
tweet-sno-354	0	vclaim-sno-ted-cruz-summons-mailings	1
tweet-sno-355	0	vclaim-sno-ted-cruz-summons-mailings	1
tweet-sno-356	0	vclaim-sno-trump-searching-911-survivors	1
